Date,Close,High,Low,Open,Volume
2023-02-16,391.39654541015625,395.835087395517,391.2623499918296,391.8854649285943,76431500
2023-02-17,390.4187316894531,390.6583935285287,387.341452611694,389.26834315965215,89257800
2023-02-21,382.58660888671875,387.44695849959504,382.32778460616737,386.392440449129,82655900
2023-02-22,382.0593566894531,384.54225003382606,380.6021938656125,382.998812451563,83742300
2023-02-23,384.0915832519531,385.56790810303414,379.8639456708509,384.95435986418846,96242400
2023-02-24,379.9886169433594,380.8226354035622,377.36193273433554,379.0683237378521,108194400
2023-02-27,381.2828063964844,384.69558849089844,380.34332149757034,383.33429643374495,80444700
2023-02-28,379.8735046386719,382.768608313838,379.7680382460348,380.8033934847107,96438600
2023-03-01,378.4164123535156,380.285786224129,377.11266611466596,379.05871889408525,99706800
2023-03-02,381.35943603515625,382.20305024263513,376.1060389057773,376.4415712731506,85127800
2023-03-03,387.47564697265625,387.7249046275864,382.5290234904316,383.1808966203792,90120000
2023-03-06,387.7440490722656,390.6008283701899,387.3030795348652,388.3000515971973,72795900
2023-03-07,381.8004455566406,387.9358116155142,381.1869265041094,387.69614979307676,108310600
2023-03-08,382.42364501953125,383.18095542395616,380.18998012816763,381.91556305269023,74746600
2023-03-09,375.367919921875,384.8777136423342,374.3805144113086,383.2096475110798,111945300
2023-03-10,369.9515380859375,376.9017301661393,368.42729257488133,374.82145290553643,189253000
2023-03-13,369.42425537109375,374.2462786691214,364.9090354410611,366.02106965683873,157790000
2023-03-14,375.53094482421875,377.1798194710275,371.04445289786275,374.351798026972,149752400
2023-03-15,373.1822509765625,373.3835587348281,367.84257804775535,369.9324515707467,172996900
2023-03-16,379.7297058105469,380.0748339949691,370.3158130995553,370.82389491517466,143254200
2023-03-17,375.28973388671875,379.533507168689,373.9040108000652,378.3979930571189,140553400
2023-03-20,378.8983459472656,379.31215983644114,375.3666994576997,376.06916402579844,93055800
2023-03-21,383.87353515625,384.3546882128695,380.6690393535029,382.26647102554995,91524200
2023-03-22,377.32977294921875,387.31851343521214,377.29130185553555,383.70026302343734,111746600
2023-03-23,378.3498229980469,384.239130397535,375.6361133164018,380.1974338773298,119351300
2023-03-24,380.83251953125,380.9191235289947,374.7218718409387,377.0699003372701,107682400
2023-03-27,381.544677734375,383.88310351821207,380.6497402466303,383.11324113581304,74010400
2023-03-28,380.68817138671875,381.5446082575802,378.8501638279421,380.85174692321016,62871700
2023-03-29,386.221435546875,386.4620119949088,383.6520661602877,384.8549484004566,77497900
2023-03-30,388.4829406738281,389.1084336951085,386.61606470017716,388.85822473969705,69840000
2023-03-31,393.95849609375,394.2568086260701,389.3009088717674,389.4067778104378,112062600
2023-04-03,395.4596252441406,395.86377728046097,393.04422801384897,393.4387769608017,67391100
2023-04-04,393.265625,396.3931196515644,391.8895050342017,396.10441021722386,66601500
2023-04-05,392.23590087890625,393.29444326978927,390.58073351331996,392.53421336625786,65200200
2023-04-06,393.7659912109375,394.0450681714436,390.38828778154027,391.43719778873736,63743300
2023-04-10,394.170166015625,394.24716694508413,390.66738727373564,391.2832478731585,63681000
2023-04-11,394.2760314941406,395.6809900883233,393.50619840980073,394.7956849780574,59297900
2023-04-12,392.6689147949219,396.63363981226826,392.0819222861502,396.3449304189456,86420400
2023-04-13,397.8846130371094,398.2406615136449,392.6111662470231,393.75631259262076,85814800
2023-04-14,396.9126892089844,399.44355846247794,394.6031608879993,397.2495021524552,78161500
2023-04-17,398.3369445800781,398.356180127704,395.59436663010166,396.82611712486937,66436400
2023-04-18,398.5967712402344,400.04986273859487,397.22068066969723,399.9151257985286,63560000
2023-04-19,398.5293884277344,399.43392897608123,396.62401213094887,396.68174813685937,55227300
2023-04-20,396.3545837402344,398.10598763661955,394.80525587274064,395.7098258250606,75840400
2023-04-21,396.66253662109375,397.1244246963598,394.7090566567866,396.65290416377644,73457400
2023-04-24,397.0763244628906,397.4997414469219,395.12284448225694,396.46043453439125,64332100
2023-04-25,390.7731628417969,395.661693208056,390.7154268377835,395.103539346267,97766700
2023-04-26,389.1180114746094,392.46684668077467,388.55988695720504,391.3890687387205,80447000
2023-04-27,396.86456298828125,397.13400745421603,391.4082758440462,391.6584847650015,92968400
2023-04-28,400.2518615722656,400.2614940281978,395.9214852858909,395.97922128699645,89433100
2023-05-01,399.84771728515625,401.87816855347415,399.61674390903073,399.80921682792797,62122300
2023-05-02,395.3537292480469,399.18371707766147,392.4475761726746,399.1355841651367,103998500
2023-05-03,392.64007568359375,398.26957154429016,392.3994991884123,395.8541741351487,91531800
2023-05-04,389.8589782714844,391.9182975436162,388.5213590280541,391.5911170748567,94901900
2023-05-05,397.0763244628906,398.125234465571,393.2367329689119,393.4965450134205,87891800
2023-05-08,397.18212890625,397.6632818576283,395.77717051105407,397.4034698360924,50046800
2023-05-09,395.4403076171875,396.5565858474395,395.20936362721875,395.6327805203227,49220100
2023-05-10,397.2879943847656,398.9142936957152,393.45800635276555,398.2791682813285,96142900
2023-05-11,396.5951232910156,396.8838033054011,394.5165390857067,396.42191528238436,70157100
2023-05-12,396.0755310058594,398.04827596600416,393.6505304091499,397.8365674670435,70481500
2023-05-15,397.4420166015625,397.8461686821511,394.76680705489645,396.6817866269805,54289400
2023-05-16,394.7859802246094,397.25911334021237,394.7763477684629,396.33527856748293,57705500
2023-05-17,399.5782775878906,400.1845056184392,395.16129716185526,396.80683197926186,87287000
2023-05-18,403.4275207519531,403.8509377054382,399.0394081133319,399.2607196795313,97177200
2023-05-19,402.8405456542969,404.86139419112027,401.6184275681808,404.3321376214222,103793300
2023-05-22,403.0041198730469,404.54381527738377,401.6183969458684,402.85977985297563,60745400
2023-05-23,398.48126220703125,402.9367433972177,398.08671324851565,401.35854756315524,86383500
2023-05-24,395.59429931640625,397.2590989710873,394.42991748733095,396.8741825133282,89213700
2023-05-25,399.02020263671875,400.47329418750155,396.864646455889,399.1068066582074,90961600
2023-05-26,404.187744140625,404.90947362025605,399.59755522238083,399.67452677861917,93830000
2023-05-30,404.3416748046875,406.65120302721357,402.95595199772293,406.12194654378385,72216000
2023-05-31,402.09954833984375,403.41790279671176,400.5309849376734,402.51333285149997,110811800
2023-06-01,405.9198913574219,406.9784337458306,401.0794937409788,402.3304796935779,88865000
2023-06-02,411.78997802734375,412.5790465929496,407.9696222034908,408.49887873292437,91426200
2023-06-05,411.00091552734375,413.4259161757562,410.29842154598526,412.13642960632063,65460200
2023-06-06,411.89581298828125,412.4250695118066,409.9327006351518,410.5870909976928,64022200
